Texto,Séc,Data,Região,Lugar,Documento,Notário
Crónica de Afonso X (Ms L) in Crónica Geral de Espanha,14,,,,CAXL_4,
Crónica de Afonso X (Ms L) in Crónica Geral de Espanha,14,,,,CAXL_5,
Crónica de Afonso X (Ms L) in Crónica Geral de Espanha,14,,,,CAXL_6,
Crónica de Afonso X (Ms L) in Crónica Geral de Espanha,14,,,,CAXL_7,
Crónica de Afonso X (Ms L) in Crónica Geral de Espanha,14,,,,CAXL_8,
Crónica de Afonso X (Ms L) in Crónica Geral de Espanha,14,,,,CAXL_9,
Crónica de Afonso X (Ms P) in Crónica Geral de Espanha,14,,,,CAXP,
Crónica de Afonso X (Ms P) in Crónica Geral de Espanha,14,,,,CAXP_2,
Crónica de Afonso X (Ms P) in Crónica Geral de Espanha,14,,,,CAXP_3,
Crónica de Afonso X (Ms P) in Crónica Geral de Espanha,14,,,,CAXP_4,
Crónica de Afonso X (Ms P) in Crónica Geral de Espanha,14,,,,CAXP_5,
Crónica de Afonso X (Ms P) in Crónica Geral de Espanha,14,,,,CAXP_6,
Crónica de Afonso X (Ms P) in Crónica Geral de Espanha,14,,,,CAXP_7,
Crónica de Afonso X (Ms P) in Crónica Geral de Espanha,14,,,,CAXP_8,
Crónica de Afonso X (Ms P) in Crónica Geral de Espanha,14,,,,CAXP_9,
Crónica de Afonso X (Ms P) in Crónica Geral de Espanha,14,,,,CAXP_10,
Crónica de Afonso X (Ms P) in Crónica Geral de Espanha,14,,,,CAXP_11,
Crónica de Afonso X (Ms P) in Crónica Geral de Espanha,14,,,,CAXP_12,
Crónica de Afonso X (Ms P) in Crónica Geral de Espanha,14,,,,CAXP_13,
Crónica de Afonso X (Ms P) in Crónica Geral de Espanha,14,,,,CAXP_14,
Leal Conselheiro,15,1437/38,,,LC,
Leal Conselheiro,15,1437/38,,,LC_2,
Leal Conselheiro,15,1437/38,,,LC_3,
Leal Conselheiro,15,1437/38,,,LC_4,
Leal Conselheiro,15,1437/38,,,LC_5,
Leal Conselheiro,15,1437/38,,,LC_6,
Leal Conselheiro,15,1437/38,,,LC_7,
Leal Conselheiro,15,1437/38,,,LC_8,
Leal Conselheiro,15,1437/38,,,LC_9,
Leal Conselheiro,15,1437/38,,,LC_10,
Leal Conselheiro,15,1437/38,,,LC_11,
Leal Conselheiro,15,1437/38,,,LC_12,
Leal Conselheiro,15,1437/38,,,LC_13,
Leal Conselheiro,15,1437/38,,,LC_14,
Leal Conselheiro,15,1437/38,,,LC_15,
Leal Conselheiro,15,1437/38,,,LC_16,
Leal Conselheiro,15,1437/38,,,LC_17,
Leal Conselheiro,15,1437/38,,,LC_18,
Leal Conselheiro,15,1437/38,,,LC_19,
Leal Conselheiro,15,1437/38,,,LC_20,
Leal Conselheiro,15,1437/38,,,LC_21,
Leal Conselheiro,15,1437/38,,,LC_22,
Leal Conselheiro,15,1437/38,,,LC_23,
Leal Conselheiro,15,1437/38,,,LC_24,
Leal Conselheiro,15,1437/38,,,LC_25,
Leal Conselheiro,15,1437/38,,,LC_26,
Leal Conselheiro,15,1437/38,,,LC_27,
Leal Conselheiro,15,1437/38,,,LC_28,
Leal Conselheiro,15,1437/38,,,LC_29,
Leal Conselheiro,15,1437/38,,,LC_30,
Leal Conselheiro,15,1437/38,,,LC_31,
Leal Conselheiro,15,1437/38,,,LC_32,
Leal Conselheiro,15,1437/38,,,LC_33,
Leal Conselheiro,15,1437/38,,,LC_34,
Leal Conselheiro,15,1437/38,,,LC_35,
Leal Conselheiro,15,1437/38,,,LC_36,
Leal Conselheiro,15,1437/38,,,LC_37,
Leal Conselheiro,15,1437/38,,,LC_38,
Leal Conselheiro,15,1437/38,,,LC_39,
Leal Conselheiro,15,1437/38,,,LC_40,
Leal Conselheiro,15,1437/38,,,LC_41,
Leal Conselheiro,15,1437/38,,,LC_42,
Leal Conselheiro,15,1437/38,,,LC_43,
Leal Conselheiro,15,1437/38,,,LC_44,
Leal Conselheiro,15,1437/38,,,LC_45,
Leal Conselheiro,15,1437/38,,,LC_46,
Leal Conselheiro,15,1437/38,,,LC_47,
Leal Conselheiro,15,1437/38,,,LC_48,
Leal Conselheiro,15,1437/38,,,LC_49,
Leal Conselheiro,15,1437/38,,,LC_50,
Leal Conselheiro,15,1437/38,,,LC_51,
Leal Conselheiro,15,1437/38,,,LC_52,
Leal Conselheiro,15,1437/38,,,LC_53,
Leal Conselheiro,15,1437/38,,,LC_54,
Leal Conselheiro,15,1437/38,,,LC_55,
Leal Conselheiro,15,1437/38,,,LC_56,
Leal Conselheiro,15,1437/38,,,LC_57,
Leal Conselheiro,15,1437/38,,,LC_58,
Leal Conselheiro,15,1437/38,,,LC_59,
Leal Conselheiro,15,1437/38,,,LC_60,
Leal Conselheiro,15,1437/38,,,LC_61,
Leal Conselheiro,15,1437/38,,,LC_62,
Leal Conselheiro,15,1437/38,,,LC_63,
Leal Conselheiro,15,1437/38,,,LC_64,
Leal Conselheiro,15,1437/38,,,LC_65,
Leal Conselheiro,15,1437/38,,,LC_66,
Leal Conselheiro,15,1437/38,,,LC_67,
Leal Conselheiro,15,1437/38,,,LC_68,
Leal Conselheiro,15,1437/38,,,LC_69,
Leal Conselheiro,15,1437/38,,,LC_70,
Leal Conselheiro,15,1437/38,,,LC_71,
Leal Conselheiro,15,1437/38,,,LC_72,
Leal Conselheiro,15,1437/38,,,LC_73,
Leal Conselheiro,15,1437/38,,,LC_74,
Leal Conselheiro,15,1437/38,,,LC_75,
Leal Conselheiro,15,1437/38,,,LC_76,
Leal Conselheiro,15,1437/38,,,LC_77,
Leal Conselheiro,15,1437/38,,,LC_78,
Leal Conselheiro,15,1437/38,,,LC_79,
Leal Conselheiro,15,1437/38,,,LC_80,
Leal Conselheiro,15,1437/38,,,LC_81,
Leal Conselheiro,15,1437/38,,,LC_82,
Leal Conselheiro,15,1437/38,,,LC_83,
Leal Conselheiro,15,1437/38,,,LC_84,
Leal Conselheiro,15,1437/38,,,LC_85,
Leal Conselheiro,15,1437/38,,,LC_86,
Leal Conselheiro,15,1437/38,,,LC_87,
Leal Conselheiro,15,1437/38,,,LC_88,
Leal Conselheiro,15,1437/38,,,LC_89,
Leal Conselheiro,15,1437/38,,,LC_90,
Leal Conselheiro,15,1437/38,,,LC_91,
Leal Conselheiro,15,1437/38,,,LC_92,
Leal Conselheiro,15,1437/38,,,LC_93,
Leal Conselheiro,15,1437/38,,,LC_94,
Leal Conselheiro,15,1437/38,,,LC_95,
Leal Conselheiro,15,1437/38,,,LC_96,
Leal Conselheiro,15,1437/38,,,LC_97,
Leal Conselheiro,15,1437/38,,,LC_98,
Leal Conselheiro,15,1437/38,,,LC_99,
Leal Conselheiro,15,1437/38,,,LC_100,
Leal Conselheiro,15,1437/38,,,LC_101,
Leal Conselheiro,15,1437/38,,,LC_102,
Leal Conselheiro,15,1437/38,,,LC_103,
História dos Reis de Portugal in Crónica Geral de Espanha,15,,,,HRP,
História dos Reis de Portugal in Crónica Geral de Espanha,15,,,,HRP_2,
História dos Reis de Portugal in Crónica Geral de Espanha,15,,,,HRP_3,
História dos Reis de Portugal in Crónica Geral de Espanha,15,,,,HRP_4,
História dos Reis de Portugal in Crónica Geral de Espanha,15,,,,HRP_5,
História dos Reis de Portugal in Crónica Geral de Espanha,15,,,,HRP_6,
Castelo Perigoso,15,,Estremadura,,CP,
Castelo Perigoso,15,,Estremadura,,CP_2,
Castelo Perigoso,15,,Estremadura,,CP_3,
Castelo Perigoso,15,,Estremadura,,CP_4,
Castelo Perigoso,15,,Estremadura,,CP_5,
Castelo Perigoso,15,,Estremadura,,CP_6,
Castelo Perigoso,15,,Estremadura,,CP_7,
Castelo Perigoso,15,,Estremadura,,CP_8,
Castelo Perigoso,15,,Estremadura,,CP_9,
Castelo Perigoso,15,,Estremadura,,CP_10,
Castelo Perigoso,15,,Estremadura,,CP_11,
Castelo Perigoso,15,,Estremadura,,CP_12,
Castelo Perigoso,15,,Estremadura,,CP_13,
Castelo Perigoso,15,,Estremadura,,CP_14,
Castelo Perigoso,15,,Estremadura,,CP_15,
Castelo Perigoso,15,,Estremadura,,CP_16,
Castelo Perigoso,15,,Estremadura,,CP_17,
Castelo Perigoso,15,,Estremadura,,CP_18,
Castelo Perigoso,15,,Estremadura,,CP_19,
Castelo Perigoso,15,,Estremadura,,CP_20,
Castelo Perigoso,15,,Estremadura,,CP_21,
Castelo Perigoso,15,,Estremadura,,CP_22,
Castelo Perigoso,15,,Estremadura,,CP_23,
Castelo Perigoso,15,,Estremadura,,CP_24,
Castelo Perigoso,15,,Estremadura,,CP_25,
Castelo Perigoso,15,,Estremadura,,CP_26,
Castelo Perigoso,15,,Estremadura,,CP_27,
Castelo Perigoso,15,,Estremadura,,CP_28,
Castelo Perigoso,15,,Estremadura,,CP_29,
Castelo Perigoso,15,,Estremadura,,CP_30,
Castelo Perigoso,15,,Estremadura,,CP_31,
Castelo Perigoso,15,,Estremadura,,CP_32,
Castelo Perigoso,15,,Estremadura,,CP_33,
Castelo Perigoso,15,,Estremadura,,CP_34,
Castelo Perigoso,15,,Estremadura,,CP_35,
Castelo Perigoso,15,,Estremadura,,CP_36,
Castelo Perigoso,15,,Estremadura,,CP_37,
Castelo Perigoso,15,,Estremadura,,CP_38,
Castelo Perigoso,15,,Estremadura,,CP_39,
Castelo Perigoso,15,,Estremadura,,CP_40,
Castelo Perigoso,15,,Estremadura,,CP_41,
Castelo Perigoso,15,,Estremadura,,CP_42,
Castelo Perigoso,15,,Estremadura,,CP_43,
Castelo Perigoso,15,,Estremadura,,CP_44,
Castelo Perigoso,15,,Estremadura,,CP_45,
Castelo Perigoso,15,,Estremadura,,CP_46,
Castelo Perigoso,15,,Estremadura,,CP_47,
Castelo Perigoso,15,,Estremadura,,CP_48,
Castelo Perigoso,15,,Estremadura,,CP_49,
Castelo Perigoso,15,,Estremadura,,CP_50,
Castelo Perigoso,15,,Estremadura,,CP_51,
Castelo Perigoso,15,,Estremadura,,CP_52,
Castelo Perigoso,15,,Estremadura,,CP_53,
Castelo Perigoso,15,,Estremadura,,CP_54,
Castelo Perigoso,15,,Estremadura,,CP_55,
Castelo Perigoso,15,,Estremadura,,CP_56,
Castelo Perigoso,15,,Estremadura,,CP_57,
Castelo Perigoso,15,,Estremadura,,CP_58,
Castelo Perigoso,15,,Estremadura,,CP_59,
Castelo Perigoso,15,,Estremadura,,CP_60,
Castelo Perigoso,15,,Estremadura,,CP_61,
Castelo Perigoso,15,,Estremadura,,CP_62,
Castelo Perigoso,15,,Estremadura,,CP_63,
Castelo Perigoso,15,,Estremadura,,CP_64,
Castelo Perigoso,15,,Estremadura,,CP_65,
Castelo Perigoso,15,,Estremadura,,CP_66,
Castelo Perigoso,15,,Estremadura,,CP_67,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_2,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_3,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_4,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_5,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_6,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_7,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_8,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_9,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_10,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_11,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_12,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_13,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_14,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_15,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_16,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_17,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_18,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_19,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_20,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_21,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_22,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_23,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_24,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_25,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_26,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_27,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_28,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_29,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_30,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_31,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_32,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_33,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_34,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_35,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_36,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_37,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_38,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_39,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_40,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_41,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_42,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_43,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_44,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_45,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_46,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_47,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_48,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_49,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_50,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_51,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_52,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_53,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_54,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_55,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_56,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_57,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_58,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_59,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_60,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_61,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_62,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_63,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_64,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_65,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_66,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_67,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_68,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_69,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_70,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_71,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_72,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_73,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_74,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_75,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_76,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_77,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_78,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_79,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_80,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_81,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_82,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_83,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_84,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_85,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_86,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_87,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_88,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_89,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_90,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_91,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_92,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_93,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_94,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_95,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_96,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_97,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_98,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_99,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_100,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_101,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_102,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_103,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_104,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_105,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_106,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_107,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_108,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_109,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_110,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_111,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_112,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_113,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_114,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_115,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_116,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_117,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_118,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_119,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_120,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_121,
Crónica do Conde D. Pedro de Meneses,15,,,,ZPM_122,
